ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_w1,flux_w2,flux_w3,flux_w4,fracdev,fracdev_ivar,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_weight_al,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nest4096,objid,parallax,parallax_ivar,pmdec,pmdec_ivar,pmra,pmra_ivar,psfdepth_g,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_r,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,shapedev_e1,shapedev_e1_ivar,shapedev_e2,shapedev_e2_ivar,shapedev_r,shapedev_r_ivar,shapeexp_e1,shapeexp_e1_ivar,shapeexp_e2,shapeexp_e2_ivar,shapeexp_r,shapeexp_r_ivar,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,gaia_pointsource,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id
8796129291734120,42.3547035679753,211.912837245303,50.6707063042764,188.202736347277,68.2583803564891,82.2950767193271,57788.5172106507,57427.5271180567,0,553429,596.805,3239.01,48059.5,71133.1,79100.4,74213,80500.8,6.18637e+11,16.3509,47.3828,80.489,57.9224,82.5909,961.302,96.8669,19.4661,18.3109,17.7357,18.0929,17.7077,15.0428,17.5346,0.01139,2.26851,6.64658,13.7246,2.50276,7.33047,14.8568,2.13047,0.42311,0.000883,1.4e-05,80.3338,57.8538,82.57,961.21,0.301126,234162,0.192127,0.186709,0.465081,0.577337,2.13279,0.504109,0.131387,0.976636,0.976752,0.974481,0.040423,0.039913,0.0352,0,0,0,0,0,0,0,0,0,415.903,100.269,64.5504,1.16715,3614907,19.5028,18.3356,17.7378,18.0942,17.7079,15.043,17.5484,0.966846,0.977544,0.998072,0.998815,0.999747,0.999905,0.987376,43612234,3176,0,0,0,0,0,0,577.657,5.2398,0.998977,0.001523,1.8e-05,148.272,122.544,1.82422,1.68317,1.15382,5.02854e+11,19.2322,1.99235,1.5887,14.4519,1.93301,0.907515,0.108171,1.84245,0,128107,0.787252,0.114798,5272.52,0.332023,8438.42,1.05611,6063.62,-0.405647,44266.9,0.239478,29846.3,6.09725,1734.05,102.957,146.392,117.256,37.6321,2.45324,3.58407,220.041,-0.356415,0.386225,2.66499,-0.1894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,189,190,18,18,3,8001,0,0,2117p422,"",COMP,2123p424
8796129291732273,42.2133618367659,211.88587212723,50.5404203254784,188.294626135826,68.3615089568928,82.02804369294,57836.4131981544,57428.5192784969,0,553429,868.526,1296.57,29816,48652.8,49066.3,49072.6,49613.5,2.51033e+11,8.77585,24.3654,43.4348,30.5006,138.728,-508.429,43.7353,20.1418,19.0331,18.4054,18.7892,17.1446,NaN,18.3979,0.010561,1.72273,4.83207,8.7543,1.72273,4.83207,8.7543,3.334,0.660862,0.001199,1.6e-05,43.3571,30.4671,138.696,-508.384,0.158316,78568.5,0.003358,0.003827,0.072055,0.1172,0.167554,0.979428,0.001612,0.998087,0.997704,0.999302,0.005413,0.005206,0.004019,0,0,0,0,0,0,0,0,0,551.171,156.053,69.6655,1.11979,3614875,20.1757,19.0559,18.4073,18.7904,17.1448,NaN,18.4107,0.96922,0.97916,0.998212,0.998901,0.999766,0.999911,0.988289,43609429,1329,0,0,0,0,0,0,760.14,5.2398,0.998977,0.001523,1.8e-05,219.254,152.016,1.86558,1.87564,0.979917,3.52474e+11,63.8794,1.31707,1.09833,2.42171,0.766598,0.617133,0.107561,1.03277,0,129121,0.645222,0.501258,412.752,0.221615,400.481,0.58839,1523.81,0.099058,34193.7,-0.049779,19258.7,1.92517,6898.57,94.0514,135.132,79.1669,24.7678,4.80328,-2.02704,150.078,-0.383074,1.64558,NaN,0.003361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,181,181,17,17,3,8001,0,0,2117p422,"",COMP,2123p424
8796129361659859,42.5229694252835,211.86683660325,50.7948992645305,188.015515571784,68.1800741688358,82.7067537300852,57836.4115549735,57427.5271180567,0,554496,2881.53,2115.79,248019,405301,425262,428326,432868,1.6349e+12,33.4661,87.0921,171.875,128.037,381.355,885.348,169.558,18.6885,17.6501,16.912,17.2317,16.0467,15.1322,16.9267,0.011125,5.80684,15.275,30.0308,5.80705,15.2754,30.0315,3.29097,0.648572,0.001282,1.7e-05,171.551,127.889,381.261,885.266,0.154891,579027,0.000615,0.00069,0.006562,0.013612,0.048128,0.425643,0.000361,0.999769,0.999752,0.999471,0.002191,0.002555,0.001685,0,0,0,0,0,0,0,0,0,418.047,137.891,54.6096,1.0501,3614906,18.7242,17.6741,16.914,17.2329,16.0469,15.1323,16.9402,0.967604,0.978061,0.998116,0.998843,0.999753,0.999907,0.987668,43612375,2003,0,0,0,0,0,0,574.295,5.23573,1.00202,0.001525,1.8e-05,178.833,96.8729,1.87246,2.13807,1.29735,2.62881e+12,76.4085,1.93095,1.53197,7.3327,2.58,0.710531,0.172557,1.61152,0,128107,0.733963,0.00377,3907.94,0.80718,1397.38,0.775765,5891.08,0.273652,312310,0.186652,248053,2.6451,30691.4,243.157,391.599,311.211,102.994,13.651,3.69201,469.737,-0.318897,1.18597,0.91463,0.026159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,191,195,19,19,3,8001,0,0,2119p425,"",COMP,2123p424
8796129431192517,42.6874010774671,211.627506536057,50.8394657176534,187.640684292816,68.2129378378307,83.3494782473823,57844.3994791707,57427.5271180567,0,555557,3084.34,940.329,817.374,885.894,931.911,912.318,944.022,1.23592e+10,0.213431,0.974524,18.7707,12.1949,89.254,367.4,6.34725,24.1769,22.528,19.3163,19.7846,17.6234,16.0872,20.4935,0.013364,0.06372,0.294726,1.94228,0.06372,0.294726,1.94228,3.69993,0.725697,0.001531,2e-05,18.7283,12.1779,89.2275,367.359,0.272931,2439.29,0.152215,0.076462,0.160163,0.292995,0.221777,0.913263,0.013731,0.94711,0.945546,0.935997,0.067947,0.079703,0.049432,0,0,0,0,0,0,0,0,0,427.073,137.742,60.9369,1.66285,3614860,24.2198,22.557,19.3188,19.7861,17.6238,16.0873,20.5097,0.961213,0.973704,0.997738,0.99861,0.999703,0.999888,0.985205,43612882,965,0,0,0,0,0,0,593.015,5.56852,1.06344,0.001694,2e-05,178.36,97.8902,1.84265,2.14098,1.45063,8.68946e+09,21.7927,0.798635,0.910711,2.58129,0.823683,0.557292,0.119264,0.796573,0,127096,2.04723,0,0,0,0,1e-05,1.7448,-0.396136,324.607,-0.247774,216.619,2.78821,30.2196,2.62882,7.1349,36.0242,10.3741,3.49103,1.65517,29.9917,-0.467312,2.16231,1.53648,1.19096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,212,212,22,22,3,8001,0,0,2117p427,"",COMP,2123p424
8796129361593390,42.4472407938586,211.630428466226,50.6377448192138,187.846649732079,68.3633102687206,82.8432581657152,57907.2266203707,57427.5271180567,0,554495,1849.28,1074.57,40935.1,43412.4,44454.7,43609.2,44945.8,6.0037e+11,5.43132,17.7222,32.8038,21.2785,-45.8027,-1345.44,35.1561,20.6627,19.3787,18.7102,19.1801,NaN,NaN,18.635,0.011722,1.88105,6.20774,12.442,1.88111,6.20791,12.4423,2.64469,0.514231,0.000998,1.4e-05,32.7387,21.2525,-45.7907,-1345.31,0.558306,72397.3,0.000255,0.000207,0.20154,0.226795,1.07599,1.19841,9.5e-05,0.873195,0.873052,0.765008,0.101345,0.103233,0.257536,0,0,0,0,0,0,0,0,0,422.359,123.937,46.7155,1.29633,3614855,20.7004,19.4041,18.7123,19.1815,NaN,NaN,18.6492,0.965896,0.976897,0.998015,0.998781,0.99974,0.999902,0.987011,43612680,1070,0,0,0,0,0,0,577.244,5.48177,1.04662,0.001523,1.8e-05,167.096,77.6956,1.8758,2.03988,1.35403,4.98652e+11,71.5825,1.19504,1.27861,3.58327,0.660588,0.7654,0.181148,2.92516,0,127096,0.754889,-0.669389,4620.33,0.385794,3381.57,7.7552,24.0943,0.10228,663.601,-0.405536,508.439,0.360832,11486.2,57.8975,100.627,53.2414,15.2402,-1.4469,-5.05373,156.523,-0.469128,NaN,NaN,-0.063152,0,0,0,0,0,2048,1,0,0,0,0,0,0,0,0,3,3,203,204,19,19,3,8001,0,0,2116p425,"",COMP,2123p424
8796129291667969,42.3307740554839,211.459928050221,50.4720505322919,187.776825314792,68.5344866293864,82.8132821583956,57907.2266203707,57427.5271180567,1498424758551586944,553428,1779.35,2909.37,165025,249073,267219,266734,270388,1.96561e+12,31.6929,78.0131,163.185,124.482,583.982,-119.519,147.58,18.7476,17.7696,16.9683,17.2622,15.584,NaN,17.0774,0.009706,4.36477,10.8453,20.6921,4.36477,10.8453,20.6921,2.23777,0.438432,0.000868,1.3e-05,162.917,124.356,583.857,-119.51,0.604589,206023,0.005849,0.004686,0.065493,0.043835,0.124764,12.7228,0.002234,0.971176,0.971373,0.930901,0.082392,0.08349,0.072733,18.1729,71.9525,0.002396,NaN,NaN,83.4461,20.6432,NaN,NaN,392.337,117.231,75.0305,0.988197,3614852,18.7788,17.7906,16.9701,17.2633,15.5842,NaN,17.0892,0.971676,0.980831,0.998356,0.99899,0.999785,0.999919,0.989232,43609900,2561,0,0,0,0,0,0,534.685,5.47233,1.04302,0.001606,1.9e-05,157.494,133.112,1.87392,2.07507,1.24182,1.94548e+12,29.1948,2.4507,1.75649,14.6789,3.35465,0.658995,0.12808,3.23378,2015.5,128106,0.701412,-0.06315,23173.6,-0.138174,40962,4.7491,1272.24,-0.552974,96152.8,0.199514,73554.4,2.29466,10990,195.955,275.689,243.71,82.3413,17.1966,-0.433592,395.53,-0.293247,1.6791,NaN,0.119097,0,0,0,0,0,0,1,149,153,0,0,168,0,0,0,3,3,199,200,18,18,3,8001,0,0,2114p422,G2,COMP,2123p424
8796129361529987,42.5990980307036,211.180699485542,50.5887036424943,187.27731848802,68.5218607697173,83.7367731628143,57907.2266203707,57427.5217592567,1499184933401646336,554494,2975.74,3161.96,441485,569068,630777,576083,651632,4.81068e+12,54.2304,138.913,182.619,115.396,233.551,-256.165,275.762,18.1644,17.1431,16.8461,17.3445,16.579,NaN,16.3987,0.011078,9.09237,23.5411,47.1894,10.044,26.4273,51.2028,2.33216,0.472189,0.000972,1.5e-05,182.277,115.263,233.493,-256.141,0.228128,3.33151e+06,0.153691,0.192896,0.636607,0.843567,0.545872,4.54324,0.120428,0.746996,0.995345,0.994731,0.009788,0.010437,0.009118,13.1592,170.03,0.005289,49.4482,18.8884,122.739,19.658,90.8779,17.4006,421.705,86.8743,66.1718,1.03287,3616834,18.2,17.1671,16.8482,17.3458,16.5793,NaN,16.4121,0.967739,0.978152,0.998124,0.998848,0.999754,0.999907,0.98772,43632024,3203,0,0,0,0,0,0,613.525,5.6756,1.08972,0.001606,1.9e-05,109.406,112.167,1.70324,2.31936,1.33538,5.58232e+12,70.2298,3.48154,1.23202,19.8284,1.63561,0.57423,0.111403,5.20758,2015.5,127095,0.755045,0.192309,10103,0.393118,9696.16,0.350224,117082,-0.305177,423449,-0.093545,219369,5.10402,8839.34,270.659,379.501,278.362,79.2044,7.28075,-0.982777,662.965,-0.497597,0.766455,NaN,-0.436094,0,0,0,0,0,0,1,167,169,1,28,277,31,0,0,3,3,204,204,19,19,3,8001,0,0,2112p425,G2,COMP,2103p424
8796129361528420,42.4875380891709,211.133130901374,50.4757203986251,187.324742126279,68.6205400621837,83.5650445353726,57907.2266203707,57427.5217592567,0,554494,3459.84,1629.87,7122.94,7362.55,7778.97,7637.41,7886.87,1.07016e+11,0.725258,3.0275,18.8682,13.3952,-85.9182,597.521,15.5845,22.8488,21.2973,19.3107,19.6826,NaN,15.5591,19.5183,0.010912,0.280981,1.18535,6.16057,0.280981,1.18535,6.16057,4.18462,0.802039,0.001409,1.8e-05,18.8333,13.38,-85.8974,597.467,0.370796,13910.5,0.005394,0.012677,0.246066,0.179237,0.375933,1.06828,0.003368,0.977879,0.977572,0.965406,0.049575,0.0632,0.03553,0,0,0,0,0,0,0,0,0,545.47,120.662,63.8584,1.56292,3616845,22.8838,21.3209,19.3127,19.6839,NaN,15.5592,19.5315,0.968214,0.978476,0.998152,0.998865,0.999758,0.999909,0.987903,43631826,1636,0,0,0,0,0,0,793.294,5.6756,1.08972,0.001606,1.9e-05,162.267,107.025,1.68361,2.08317,1.35273,1.48695e+11,33.0581,0.787378,0.964782,7.84894,0.516923,0.512524,0.131732,1.87132,0,128105,1.78943,-0,0,-0,0,0,24.1626,0.562012,1861.94,0.327798,1477.49,2.68145,150.071,11.5705,23.176,38.5261,11.9827,-3.22391,2.53766,85.6023,-0.37118,NaN,NaN,0.2188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,209,212,19,19,3,8001,0,0,2112p425,"",COMP,2103p424
8796129775256163,43.9137759937415,212.521118474841,52.222558689268,187.450945233536,66.9278155836797,84.7252924040748,58155.3189699107,57431.5069466536,0,560807,257.979,616.195,44684.1,73906.8,86561,86229.4,87747.9,8.26928e+11,10.1449,34.4794,115.961,89.6173,168.19,186.541,77.0588,19.9844,18.6561,17.3392,17.619,16.9355,16.8231,17.7829,0.00874,1.6186,5.54778,12.4945,1.6186,5.54778,12.4945,2.97456,0.59925,0.00137,2.1e-05,115.789,89.5358,168.157,186.528,0.127389,237961,0.000753,0.000292,0.059185,0.056831,0.195201,0.986945,0.000166,0.997077,0.997307,0.998488,0.01034,0.007015,0.079863,0,0,0,0,0,0,0,0,0,330.06,132.08,76.8787,1.33745,3615600,20.0125,18.675,17.3408,17.62,16.9357,16.8231,17.7935,0.974459,0.982723,0.99852,0.999091,0.999806,0.999927,0.990299,43790117,611,0,0,0,0,0,0,485.936,4.94711,0.999744,0.001789,2.1e-05,185.118,154.209,1.8322,1.77699,1.07465,3.0675e+11,82.7089,1.3253,1.09042,16.2686,3.64087,0.600641,0.127073,1.03173,0,120138,0.881495,-0.551557,696.202,0.092708,617.838,0.578167,2394.4,-0.383769,89133.5,-0.410344,93209.6,3.57083,3932.4,79.5316,159.558,199.7,69.3108,6.22523,0.855381,236.578,-0.279179,0.684299,0.112566,0.4527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,200,203,22,24,4,8001,0,0,2123p440,"",COMP,2122p439
8796129775255776,43.8941489590591,212.285696912989,52.1132582777373,187.237057477803,67.0697680960082,84.9681635084797,57890.3061012737,57431.5069466536,0,560807,2588.54,345.437,39096.9,50279.4,52213.8,51861.7,52783.3,4.00703e+11,10.7421,33.4823,84.5411,58.9063,75.09,152.958,63.5356,19.9223,18.688,17.6823,18.0746,17.811,17.0386,17.9925,0.009619,2.18032,6.85938,13.1267,2.18041,6.8597,13.1274,1.98359,0.4135,0.001001,1.5e-05,84.4034,58.8473,75.074,152.945,0.656725,100320,0.006766,0.004588,0.244169,0.231615,0.352986,2.71115,0.002853,0.900775,0.901418,0.89719,0.095272,0.091618,0.084885,0,0,0,0,0,0,0,0,0,325.098,132.95,44.2995,1.24441,3615603,19.9532,18.7088,17.6841,18.0757,17.8113,17.0387,18.0041,0.971929,0.981003,0.998371,0.998999,0.999786,0.999919,0.989329,43790056,224,0,0,0,0,0,0,475.236,4.94711,0.999744,0.001789,2.1e-05,187.521,90.779,1.84486,1.75338,1.04554,6.18877e+11,70.8221,1.16624,0.960865,100.091,8.94281,0.556059,0.133938,1.35418,0,121120,0.704683,0.483119,9670.5,0.184125,5696.19,6.84852,377.439,0.119186,6428.56,-0.427727,8304.14,0.955115,9351.58,76.8926,142.94,118.874,37.8411,2.37489,0.591299,163.282,-0.391584,0.264406,0.772617,0.320005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,177,181,21,21,2,8001,32,0,2123p440,"",COMP,2122p439
8796129707033917,43.7152793443042,212.427355741953,52.0193539920932,187.535359280147,67.1073806276513,84.4478460678585,57890.3017724566,57431.5069466536,0,559766,3377.11,1323.93,6021.19,7722.37,7800.68,7783.39,7897.95,6.16567e+10,2.10752,7.61342,56.25,31.3823,76.5895,257.203,21.3023,21.6906,20.2961,18.1247,18.7583,17.7896,16.4743,19.1789,0.007745,0.549718,2.00077,5.63636,0.549718,2.00077,5.63636,3.5427,0.724524,0.001423,1.9e-05,56.1763,31.357,76.5764,257.186,0.371468,5055.68,0.075184,0.016198,0.040778,0.024257,0.434814,1.30207,0.004554,0.986471,0.990727,0.816389,0.028002,0.024208,0.208751,0,0,0,0,0,0,0,0,0,301.709,141.853,37.5479,1.40264,3615573,21.7155,20.3128,18.1261,18.7592,17.7898,16.4744,19.1883,0.977334,0.984675,0.998688,0.999194,0.999828,0.999935,0.991399,43789851,1341,0,0,0,0,0,0,437.117,5.04951,1.00719,0.001619,2e-05,201.303,64.9409,1.81888,1.71952,1.19205,5.68808e+10,15.9895,0.908266,0.886626,8.31822,1.56566,0.484604,0.065055,0.783006,0,121120,1.1245,0.133389,234.678,0.456817,323.547,0.910903,395.791,-0.155287,1615.66,-0.437047,2751.68,2.32627,336.984,21.4642,50.4743,105.735,26.6908,2.88873,1.12985,70.0291,-0.633047,0.969402,1.31538,1.0622,0,0,0,0,0,2048,1,0,0,0,0,0,0,0,0,3,3,196,199,20,21,3,8001,0,0,2125p437,"",COMP,2122p439
8796129706969095,43.7817798384369,212.366575790461,52.0510972210265,187.41654457146,67.0981367509488,84.6512734880761,57890.3061012737,57431.5069466536,0,559765,557.508,2237.11,124388,155690,166001,155880,168542,1.86453e+12,26.8217,114.793,324.997,223.556,32.0427,-58.4404,247.351,18.9288,17.3502,16.2203,16.6265,18.7357,NaN,16.5167,0.00847,2.87524,12.4067,26.9332,2.87524,12.4067,26.9332,0.742575,0.159691,0.000436,8e-06,324.531,223.359,32.0367,-58.4362,0.86857,2.94655e+06,1.20519,0.254231,0.311671,0.279585,4.8332,21.0212,0.025678,0.62141,0.827472,0.822188,0.135164,0.132387,0.135798,0,0,0,0,0,0,0,0,0,313.251,135.397,59.1879,1.58746,3615602,18.956,17.3686,16.2219,16.6275,18.7359,NaN,16.527,0.975239,0.983253,0.998566,0.999119,0.999812,0.999929,0.990597,43789886,2055,0,0,0,0,0,0,445.992,4.80187,0.97719,0.001709,2e-05,191.386,109.922,1.90443,1.73564,1.21408,1.64238e+12,57.1718,0.936628,0.860887,14.9744,1.58641,0.696346,0.118603,0.987008,0,121120,0.841579,-0.13228,55734.9,-0.004808,22103.2,12.7048,213.985,-0.005475,5638.51,-0.068253,13004.9,0.373721,63959.8,93.8517,222.247,279.657,89.2574,0.668598,-0.167968,335.486,-0.405632,-2.10839,NaN,0.305115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,194,200,22,22,3,8001,32,0,2122p437,"",COMP,2122p439
8796129775192637,44.0239504669136,212.151424411856,52.1688059691306,186.989382498493,67.0581318027758,85.3823657475765,57890.3061012737,57431.5069466536,0,560806,493.417,2129.64,36594.6,52903.4,53424.2,53327.9,54006.6,3.46952e+11,6.82092,24.8905,65.3219,41.1142,70.5031,-214.608,51.5194,20.4154,19.0099,17.9624,18.465,17.8795,NaN,18.2201,0.006524,1.61929,5.9464,12.3789,1.61929,5.9464,12.3789,3.12565,0.642658,0.001545,2e-05,65.2497,41.0863,70.4929,-214.596,0.252085,49151.3,0.002094,0.000441,0.062566,0.018176,0.252506,1.68174,0.000336,0.955682,0.93671,1.0001,0.010591,0.006951,0.004753,0,0,0,0,0,0,0,0,0,432.82,177.127,38.7934,1.41232,3615601,20.4364,19.024,17.9636,18.4658,17.8796,NaN,18.228,0.980873,0.987076,0.998895,0.999321,0.999855,0.999945,0.99275,43812033,2621,0,0,0,0,0,0,609.624,4.69143,0.980903,0.001791,2.1e-05,250.898,83.2911,1.91726,1.74137,0.999392,4.51998e+11,86.0956,1.19419,1.10574,7.07429,1.31603,0.820653,0.15354,1.18521,0,120137,0.796066,0.430546,964.31,-0.519298,987.645,0.786768,1852.6,0.05952,24645.1,0.042445,18840.6,1.69277,6912.16,78.3043,160.881,115.358,32.9372,2.77059,-0.959291,148.32,-0.502205,0.586121,NaN,0.26442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,166,171,21,21,2,8001,32,0,2120p440,"",COMP,2122p439
8796129775191910,43.9855409894313,212.06776064774,52.1036669938953,186.941782793715,67.1287337568208,85.4095585860719,57906.2223495407,57431.5069466536,0,560806,1319.71,1600.97,3669.67,3684.53,3718.51,3695.4,3758.41,5.98425e+10,3.36018,4.39869,-7.20025,5.00406,-1.09355,684.605,4.57073,21.1841,20.8917,NaN,20.7517,NaN,15.4114,20.85,0.007222,1.25746,1.65762,1.73342,1.25776,1.65879,1.73587,2.21158,0.467783,0.001156,1.7e-05,-7.19144,5.0003,-1.09337,684.564,0.58938,7967.71,0.006366,0.014111,1.48956,2.87339,317.917,1.47104,0.013544,0.773394,0.821655,0.84176,0.088295,0.086972,0.098517,0,0,0,0,0,0,0,0,0,411.054,172.279,82.7259,0.299978,3615601,21.2073,20.9073,NaN,20.7525,NaN,15.4115,20.8588,0.978848,0.985702,0.998777,0.999249,0.99984,0.99994,0.991977,43811981,1894,0,0,0,0,0,0,581.549,4.69143,0.980903,0.001791,2.1e-05,249.494,163.456,1.91127,1.67428,1.08786,5.52264e+10,20.0449,0.922678,0.800206,6.34231,1.33226,3.93828,0.098653,0.744679,0,120137,0.048546,-0.189655,96.7112,-0.403251,174.042,6.0784,3.67378,0,0,0,0,1.3e-05,1.64099,38.54,33.3937,-10.6947,3.41994,-0.037169,2.78543,27.5661,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,179,186,22,22,4,8001,32,0,2120p440,"",COMP,2122p439
8796129775190192,43.932939805268,211.890277451868,51.9895979455989,186.815026976022,67.2594848472193,85.5247408691774,57906.2223495407,57431.5069466536,0,560806,3075.52,879.058,983.119,1037.73,1051.89,1042.72,1070.31,2.24373e+10,0.250925,5.71971,157.146,102.272,-191.294,1308.08,10.1371,24.0011,20.6066,17.0092,17.4756,NaN,14.7084,19.9852,0.010665,0.04575,1.05364,1.88495,0.048258,1.07423,1.88509,0.880443,0.190465,0.00047,8e-06,156.862,102.158,-191.249,1307.97,0.760069,11425.8,0.527471,0.216165,0.795069,0.672832,1.30363,1.95563,-0.004855,0.999997,0.999998,0.99819,0.116611,0.402913,0.196591,0,0,0,0,0,0,0,0,0,376.357,84.6565,68.6788,3.40576,3615606,24.0354,20.6297,17.0112,17.4768,NaN,14.7085,19.9981,0.968923,0.978958,0.998194,0.998891,0.999763,0.999911,0.988175,43811649,176,0,0,0,0,0,0,543.808,4.69143,0.980903,0.001791,2.1e-05,119.092,137.682,1.71838,1.70953,1.07273,1.85259e+10,81.2636,0.779775,0.845555,323.073,28.723,0.819693,0.154936,0.725337,0,120136,0.631521,-0.025531,35.6287,0.059504,76.5184,13.2048,0.313722,-0.212181,42.4366,-0.118745,33.8885,0.289662,701.984,1.54545,16.5136,147.187,44.5841,-4.14646,3.79187,27.784,-0.465614,NaN,NaN,2.98693,0,0,0,0,2048,2048,1,0,0,0,0,0,0,0,0,3,3,181,187,20,21,4,8001,32,32,2120p440,"",COMP,2122p439
8796129706969281,43.7807698287239,212.122660988748,51.9540135019279,187.177878725299,67.2328424263157,84.9435822243946,57890.3061012737,57431.5069466536,0,559765,2977.25,2223.14,37001.5,51715,58843.6,58694.4,59474.9,5.86951e+11,15.398,29.2682,58.0577,33.6595,88.9402,-82.2312,44.7469,19.5313,18.834,18.0904,18.6822,17.6273,NaN,18.3731,0.00894,3.10777,5.95845,9.18144,3.10777,5.95845,9.18144,2.74724,0.573146,0.001414,1.9e-05,57.9698,33.6282,88.9226,-82.2251,0.157656,86564.7,0.001082,0.000421,0.30541,0.626199,0.46295,4.86368,0.000559,0.997302,0.998078,0.995949,0.009743,0.006448,0.005211,0,0,0,0,0,0,0,0,0,275.692,119.999,57.4172,0.706711,3615615,19.5601,18.8534,18.092,18.6832,17.6275,NaN,18.3839,0.973882,0.982331,0.998486,0.99907,0.999802,0.999925,0.990078,43811149,2241,0,0,0,0,0,0,377.728,4.80187,0.97719,0.001709,2e-05,173.508,107.208,2.07077,1.66511,1.21684,1.75237e+11,26.118,0.94497,1.02058,33.835,5.17216,0.632281,0.120876,0.958876,0,121119,0.469442,-0.10493,325.713,0.492684,369.462,0.551767,1499.05,-0.600713,50683.1,-0.12394,33032.6,3.04192,2764.16,121.805,144.376,96.0837,25.4587,3.34429,-0.359662,154.402,-0.591246,1.05577,NaN,0.291925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,169,171,21,21,3,8001,32,32,2122p437,"",COMP,2122p439
